node_number	id	documentation_tier	anchor_number	layer	role	path	symbol	declaration_kind	start_line	end_line	source_sha256	resolution
022	O001	D2	19	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	legacyRankForwardBackwardBias	DEF	52	63	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	20	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	legacyResponseIndependentChannels	DEF	64	74	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	21	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	IsRemoved	DEF	75	78	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	22	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	CandidateGrowthLawInputs	STRUCTURE	79	88	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	23	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	BiasFreeGrowthLawInputs	STRUCTURE	89	97	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	24	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	IsAdmissible	DEF	98	103	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	25	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	acceptBiasFree	DEF	104	114	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	26	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	accepted_preserves_state	THEOREM	115	121	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	27	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	accepted_preserves_slot	THEOREM	122	128	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	28	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	accepted_preserves_response	THEOREM	129	135	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	29	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	accepted_preserves_steering	THEOREM	136	141	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	30	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	true_ne_false	THEOREM	142	146	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	31	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	rank_bias_blocks_acceptance	THEOREM	147	156	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	32	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	forward_bias_blocks_acceptance	THEOREM	157	166	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	33	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	backward_bias_blocks_acceptance	THEOREM	167	176	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	34	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	node_load_scalar_blocks_acceptance	THEOREM	177	186	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	35	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	nonlinear_mode_blocks_acceptance	THEOREM	187	196	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	36	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	backreaction_scale_blocks_acceptance	THEOREM	197	206	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	37	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	additive_baseline_blocks_acceptance	THEOREM	207	216	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	38	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	geometric_attenuation_blocks_acceptance	THEOREM	217	226	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	39	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	legacy_channels_not_removed	THEOREM	227	233	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
022	O001	D2	40	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S07_O001_IstResponseIndependentDirectedBiasObstruction.lean	legacy_candidate_not_admissible	THEOREM	234	248	94a45ef69de61a5339b6f288295122ff6e36a386b67ef225a64b5dc6ea2d66a8	RESOLVED
023	C015	D0	1	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s08_c015__active_linear_steering_mode_phi_x_x.py	active_linear_steering	FUNCTION	20	22	92458bb05b2008b7458fa2a5d72fac8676796c696769993b989374a7b574c129	RESOLVED
023	C015	D0	2	python_test	TEST	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/test_s08_c015__active_linear_steering_mode_phi_x_x.py	TestActivePathIdentityTransform	CLASS	14	50	97b94a48f62c0a1bd840bc13310a490f42ffded93f6bf433ff37f2edb8d9f394	RESOLVED
023	C015	D0	3	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S08_C015_ActiveLinearSteeringModePhiXX.lean	phi	DEF	23	25	34378ada95397d5c421585f94834e6fc5e019613bc87a873771e0b32a1630013	RESOLVED
023	C015	D0	4	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S08_C015_ActiveLinearSteeringModePhiXX.lean	phi_eq_input	THEOREM	26	28	34378ada95397d5c421585f94834e6fc5e019613bc87a873771e0b32a1630013	RESOLVED
023	C015	D0	5	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S08_C015_ActiveLinearSteeringModePhiXX.lean	phi_eq_identity	THEOREM	29	34	34378ada95397d5c421585f94834e6fc5e019613bc87a873771e0b32a1630013	RESOLVED
024	M003	D2	1	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s09_m003__canonical_response_steering_functional_sigma_b_rn_s.py	CanonicalResponseSteering	CLASS	47	72	bee99c2edb4d1de28d4366dea75f1d587eb0c25146f104f98862cc85120a1009	RESOLVED
024	M003	D2	2	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s09_m003__canonical_response_steering_functional_sigma_b_rn_s.py	is_positive_response_steering	FUNCTION	75	82	bee99c2edb4d1de28d4366dea75f1d587eb0c25146f104f98862cc85120a1009	RESOLVED
024	M003	D2	3	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s09_m003__canonical_response_steering_functional_sigma_b_rn_s.py	parent_port_self_response	FUNCTION	85	99	bee99c2edb4d1de28d4366dea75f1d587eb0c25146f104f98862cc85120a1009	RESOLVED
024	M003	D2	4	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s09_m003__canonical_response_steering_functional_sigma_b_rn_s.py	canonical_response_steering_functional	FUNCTION	102	120	bee99c2edb4d1de28d4366dea75f1d587eb0c25146f104f98862cc85120a1009	RESOLVED
024	M003	D2	5	python_test	TEST	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/test_s09_m003__canonical_response_steering_functional_sigma_b_rn_s.py	_bootstrap_state	FUNCTION	33	39	911102ca3ae3fe8a4a822b1569f4d8b52e9cf040635971dc3812baa324a8a067	RESOLVED
024	M003	D2	6	python_test	TEST	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/test_s09_m003__canonical_response_steering_functional_sigma_b_rn_s.py	_state	FUNCTION	42	53	911102ca3ae3fe8a4a822b1569f4d8b52e9cf040635971dc3812baa324a8a067	RESOLVED
024	M003	D2	7	python_test	TEST	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/test_s09_m003__canonical_response_steering_functional_sigma_b_rn_s.py	TestCanonicalResponseSteeringFunctional	CLASS	56	148	911102ca3ae3fe8a4a822b1569f4d8b52e9cf040635971dc3812baa324a8a067	RESOLVED
024	M003	D2	8	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	terminal_mem_prefixChainAux	THEOREM	38	60	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	9	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	parent_mem_causalPredecessorPorts	THEOREM	61	71	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	10	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	parent_mem_boundary	THEOREM	72	79	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	11	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	parentDiagonalTerm	DEF	80	90	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	12	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	parentSelfResponse	DEF	91	101	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	13	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	unitNormalizedParentResponse	DEF	102	108	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	14	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	selected_conductance_unit_eq_one	THEOREM	109	114	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	15	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	sigma	DEF	115	121	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	16	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	IsCanonicalResponseSteering	DEF	122	128	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	17	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	sigma_eq_unitNormalizedParentResponse	THEOREM	129	136	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	18	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	sigma_eq_parentSelfResponse	THEOREM	137	145	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	19	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	PositiveSteering	DEF	146	150	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	20	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	parentDiagonalTerm_respects_matrixSameValue	THEOREM	151	168	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	21	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	parentSelfResponse_respects_matrixSameValue	THEOREM	169	184	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	22	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	sigma_respects_matrixSameValue	THEOREM	185	197	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	23	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	steering_exists	THEOREM	198	206	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	24	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	steering_unique	THEOREM	207	218	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	25	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	response_representatives_give_same_steering	THEOREM	219	231	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	26	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	IsResponseSteeringPair	DEF	232	241	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	27	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	IsPositiveResponseSteeringPair	DEF	242	252	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	28	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	DirectedKronParentPositivityAt	DEF	253	262	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	29	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	InPositiveSteeringDomain	DEF	263	268	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	30	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	inPositiveSteeringDomain_iff	THEOREM	269	276	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	31	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	responseSteeringPair_exists	THEOREM	277	289	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
024	M003	D2	32	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S09_M003_CanonicalResponseSteeringFunctionalSigmaBRnS.lean	responseSteeringPair_value_unique	THEOREM	290	311	1ecd0f0d2afe74458cae30490db430306c0ee9e79550eada2b2f80b66f398c8e	RESOLVED
